2:25-25	And give good tidings to those who believe and do righteous deeds that they will have gardens beneath which rivers flow. Whenever they are provided with a fruit therefrom as provision, they will say, “This is what we were provided with before.” And they will be given something similar to it. And they will have therein purified spouses, and they will abide therein eternally.
2:26-27	"Indeed, Allah is not ashamed to present an example - that of a gnat or anything larger than that. As for those who believe, they know that it is the truth from their Lord. But as for those who disbelieve, they say, ""What does Allah intend by this as an example?"" He misleads many thereby and guides many thereby. And He misleads not thereby except the defiantly disobedient. Those who break the covenant of Allah after its ratification and sever that which Allah has ordered to be joined and spread corruption on earth - those are the losers."
2:28-29	How do you disbelieve in Allah while you were dead and He gave you life? Then He will cause you to die, then He will bring you to life, and then to Him you will be returned. It is He who created for you all that is on the earth. Then He directed Himself to the heaven, and made them seven heavens. And He is Knowing of all things.
2:30-33	"And remember when your Lord said to the angels, ""Indeed, I am going to place upon the earth a successive authority."" They said, ""Will You place upon it one who will cause corruption therein and shed blood, while we exalt [Allah] with praise and sanctify You?"" He said, ""Indeed, I know that which you do not know."" And He taught Adam the names - all of them. Then he showed them to the angels and said, ""Inform Me of the names of these, if you should be truthful."" They said, ""Exalted are You! We have no knowledge except what You have taught us. Indeed, it is You who is the Knowing, the Wise."" He said, ""O Adam, inform them of their names."" And when he had informed them of their names, He said, ""Did I not tell you that I know the unseen [aspects] of the heavens and the earth and I know what you reveal and what you conceal?"""
2:34-39	"And remember when We said to the angels, ""Prostrate to Adam,"" and they prostrated, except for Iblis. He refused and was arrogant and became of the disbelievers. And We said, ""O Adam, dwell, you and your wife, in Paradise and eat from it in abundance as you wish. But do not approach this tree, lest you be among the wrongdoers."" But Satan caused them to slip therefrom and removed them from that in which they were. And We said, ""Go down, some of you as enemies to others. And you will have upon the earth a settlement and provision for a time."" So Adam received from his Lord words, and He accepted his repentance. Indeed, it is He who is the Accepting of repentance, the Merciful. We said, ""Go down from it, all of you. And if there comes to you guidance from Me - whoever follows My guidance - there will be no fear concerning them, nor will they grieve. But those who disbelieve and deny Our verses - those are the companions of the Fire; they will abide therein eternally."
2:40-48	O Children of Israel, remember My favor which I have bestowed upon you and fulfill My covenant, and I will fulfill My covenant with you, and fear only Me. And believe in what I revealed, confirming that which is with you, and do not be the first to disbelieve in it. And do not exchange My verses for a small price, and fear only Me. And do not mix truth with falsehood or conceal the truth while you know. And establish prayer and give zakah and bow with those who bow. Do you enjoin righteousness upon the people and forget yourselves while you recite the Scripture? Then will you not reason? And seek help through patience and prayer, and indeed, it is difficult except for the humbly submissive - Who are certain that they will meet their Lord and that they will return to Him. O Children of Israel, remember My favor which I have bestowed upon you and that I preferred you over the worlds. And fear a Day when no soul will avail another soul at all, and no intercession will be accepted from it, and no compensation will be taken from it, and they will not be aided.
2:49-52	And when We delivered you from the people of Pharaoh, who were afflicting you with the worst of torment, slaughtering your sons and sparing your women. And in that was a great trial from your Lord. And when We parted the sea for you and saved you and drowned the people of Pharaoh while you were looking on. And when We appointed for Moses forty nights, then you took the calf after him while you were wrongdoers. Then We pardoned you after that that perhaps you would be grateful.
2:53-57	"And [mention] when We gave Moses the Scripture and the Criterion that you might be guided. And [mention] when Moses said to his people, ""O my people, indeed you have wronged yourselves by taking the calf, so repent to your Creator and kill yourselves. That is better for you in the sight of your Creator."" So He turned to you in forgiveness. Indeed, it is He who is the Accepting of repentance, the Merciful. And [mention] when you said, ""O Moses, we will not believe you until we see Allah with our own eyes,"" and the thunderbolt seized you while you were looking on. Then We revived you after your death that perhaps you would be grateful. And We shaded you with clouds and sent down to you manna and quails, ""Eat from the good things with which We have provided you."" And they wronged Us not, but they were wronging themselves."
2:58-59	"And remember when We said, ""Enter this city and eat from it as you wish in abundance and enter the gate bowing down and say, 'Forgive us.' We will forgive you your sins and increase the doers of good."" But those who did wrong substituted another statement other than that which had been said to them. So We sent down upon those who did wrong a punishment from the sky because they were defiantly disobedient."
2:60-62	"And when Moses asked for water for his people, We said, ""Strike the rock with your staff."" Then twelve springs gushed forth from it. Every people knew their drinking place. ""Eat and drink from the provision of Allah and do not commit abuse on the earth, spreading corruption."" And when you said, ""O Moses, we will never endure one kind of food, so call upon your Lord to produce for us from what the earth grows of its herbs and its cucumbers and its garlic and its lentils and its onions."" He said, ""Will you exchange that which is better for that which is less good? Go down to Egypt, for you will have what you asked for."" And humiliation and poverty were imposed upon them, and they incurred wrath from Allah. That was because they disbelieved in the verses of Allah and killed the prophets without right. That was because they disobeyed and were transgressors. Indeed, those who believed and those who were Jews or Christians or Sabeans - those who believed in Allah and the Last Day and did righteousness - will have their reward with their Lord, and no fear will there be concerning them, nor will they grieve."
2:63-66	And [mention] when We took your covenant and raised the mount above you, [saying], “Take what We have given you with strength and remember what is in it that you may become righteous.” Then you turned away after that. And had it not been for the favor of Allah upon you and His mercy, you would have been among the losers. And you certainly knew those among you who transgressed concerning the Sabbath, so We said to them, “Be apes, despised.” So We made it a deterrent to those before it and those after it and an instruction to the righteous.
2:67-73	"And remember when Moses said to his people, ""Indeed, Allah commands you to slaughter a cow."" They said, ""Do you take us in mockery?"" He said, ""I seek refuge in Allah from being among the ignorant."" They said, ""Call upon your Lord to make clear to us what it is."" He said, ""He says that it is a cow neither old nor young, but between that. So do as you are commanded."" They said, ""Call upon your Lord to make clear to us what its color is."" He said, ""He says that it is a yellow cow, bright in color, pleasing to the observers."" They said, ""Call upon your Lord to make clear to us what it is. Indeed, cows seem alike to us, and indeed, if Allah wills, we will be guided."" He said, ""He says that it is a cow neither trained to plow the earth nor irrigate the crops, sound, without blemish on it."" They said, ""Now you have brought forth the truth."" So they slaughtered it, but they were not about to do so. And when you killed a person and disputed over it, and Allah will bring out that which you were concealing. So We said, ""Strike him with part of it."" Thus does Allah bring the dead to life and show you His signs that you may understand."
2:74-75	Then your hearts hardened after that, so they are like stones or even harder. And indeed, among the stones are those from which rivers burst forth, and among them are those which split open and water issues from them, and among them are those which fall down for fear of Allah. And Allah is not unaware of what you do. Do you then hope that they will believe in you while a party of them used to hear the Word of Allah and then distort it after they had understood it while they knew?
2:76-77	"And when they meet those who believe, they say, ""We believe,"" but when they are alone with one another, they say, ""Do you tell them what Allah has disclosed to you so that they may dispute with you about it before your Lord? Then will you not reason?"" Do they not know that Allah knows what they conceal and what they declare?"
2:78-79	And among them are unlettered people who do not know the Scripture except in wishful thinking, and they do nothing but conjecture. So woe to those who write the Scripture with their own hands and then say, “This is from God,” in order to exchange it for a small price. Woe to them for what their hands have written and woe to them for what they earn.
2:80-82	"And they say, ""The Fire will not touch us except for a few days."" Say, ""Have you taken a covenant from Allah - Allah will never break His covenant - or are you saying about Allah that which you do not know?"" But whoever earns evil and his sin encompasses him - those are the companions of the Fire; they will abide therein eternally. But those who believe and do righteous deeds - those are the companions of Paradise; they will abide therein eternally."
2:83-86	"And [mention] when We took a covenant from the Children of Israel, [saying], ""Worship none but Allah, and to parents do good, and to relatives, orphans, and the needy, and speak to people good words and establish prayer and give zakah."" Then you turned away, except for a few of you, and you were averse. And [mention] when We took a covenant from you, ""You shall not shed one another's blood, nor expel one another from your homes."" Then you acknowledged, while you were witnesses. Then you [even] kill yourselves and expel a party of you from their homes, supporting one another against them in sin and aggression. And if they come to you as captives, you ransom them, although their expulsion was forbidden to you. Then what is the reward of those who do that among you except disgrace in worldly life? And on the Day of Resurrection they will be returned to the severest of the punishment. And Allah is not unaware of what you do. Those are the ones who have purchased the life of this world at the price of the Hereafter. So the punishment will not be lightened for them, nor will they be aided."
2:87-88	"And We had certainly given Moses the Scripture and followed him up with other messengers. And We gave Jesus, the son of Mary, clear proofs and supported him with the Holy Spirit. Then is it that whenever there came to you a messenger with what your souls did not desire, you were arrogant? So a party you denied and a party you killed. And they said, ""Our hearts are covered."" Rather, Allah has cursed them for their disbelief, so little do they believe."
2:89-90	And when there came to them a Book from Allah confirming what was with them - although before they used to pray for victory against those who disbelieved - but when there came to them that which they recognized, they disbelieved in it. So the curse of Allah is upon the disbelievers. Evil is that for which they have sold themselves - that they should disbelieve in what Allah has revealed, out of envy that Allah should send down of His bounty upon whom He wills of His servants. So they incurred wrath upon wrath, and for the disbelievers is a humiliating punishment.
2:91-93	"And when it is said to them, ""Believe in what Allah has revealed,"" they say, ""We believe in what was revealed to us,"" and they disbelieve in what came after it, although it is the truth confirming what is with them. Say, ""Then why did you kill the prophets of Allah before, if you were believers? And indeed, Moses came to you with clear proofs; then you took the calf after him, while you were wrongdoers. And [mention] when We took a covenant from you and raised the mount above you, [saying], ""Take what We have given you with determination and listen,"" they say, ""We hear and disobey."" And they were made to drink into their hearts the image of the calf because of their disbelief. Say, ""Evil is that which your faith enjoins upon you, if you are believers."""
2:94-96	"Say, ""If the home of the Hereafter with Allah is exclusively yours, to the exclusion of all other people, then wish for death, if you should be truthful."" But they will never wish for it, because of what their hands have put forth. And Allah is Knowing of the wrongdoers. And you will find them, of people, the greediest of all for life - even more than those who associate others with Allah. One of them would like to live a thousand years, but that living a thousand years will not remove him from the punishment. And Allah is Seeing of what they do."
2:97-98	"Say, ""Whoever is an enemy to Gabriel - indeed, he has brought the Qur'an down to your heart by permission of Allah, confirming what was before it and as guidance and good tidings for the believers. Whoever is an enemy to Allah and His angels and His messengers and Gabriel and Michael - then indeed, Allah is an enemy to the disbelievers."
2:99-101	And We have certainly sent down to you, [O Muhammad], clear verses, and none disbelieves in them except the defiantly disobedient. Every time they make a covenant, a party of them throws it aside. Rather, most of them do not believe. And when there came to them a messenger from Allah confirming what was with them, a party of those who were given the Scripture threw the Book of Allah behind their backs as if they did not know.
2:102-103	"And they followed what the devils had recited during the reign of Solomon. It was not Solomon who disbelieved, but the devils disbelieved, teaching people magic and that which was revealed to the two angels at Babylon, Harut and Marut. But these two angels did not teach anyone until they had said, ""We are only a trial, so do not disbelieve."" And they learned from them that by which they cause separation between a man and his wife. But they could not harm thereby anyone except by permission of Allah. And they learned that which harms them and does not benefit them. And they certainly knew that whoever buys it will have no share in the Hereafter. And evil is that for which they have sold themselves, if they only knew. And if they had believed and feared Allah, the reward from Allah would have been better, if they only knew."
2:104-105	"O you who have believed, do not say, ""Ra'ina,"" but say, ""Unzurna,"" and listen. And for the disbelievers is a painful punishment. Those who disbelieve among the People of the Scripture and the polytheists do not like that any good should come down to you from your Lord. And God chooses for His mercy whom He wills, and God is the possessor of great bounty."
2:106-108	Whatever verse We abrogate or cause to be forgotten, We bring [one] better than it or similar to it. Do you not know that Allah has power over all things? Do you not know that to Allah belongs the dominion of the heavens and the earth, and that you have not besides Allah any protector or helper? Or do you want to question your Messenger as Moses was asked before? And whoever exchanges faith for disbelief has certainly strayed from the soundness of the way.
2:109-110	Many of the People of the Scripture wish they could turn you back to disbelief after you have believed, out of envy from themselves [in their hearts] after the truth has become clear to them. So pardon and overlook until Allah delivers His command. Indeed, Allah is over all things competent. And establish prayer and give zakah, and whatever good you put forward for yourselves - you will find it with Allah. Indeed, Allah, of what you do, is Seeing.
2:111-112	"And they say, ""None will enter Paradise except he who is a Jew or a Christian."" Those are their desires. Say, ""Produce your proof, if you should be truthful."" But whoever submits himself to Allah while being a doer of good will have his reward with his Lord. And no fear will there be concerning them, nor will they grieve."
2:113-113	"The Jews say, ""The Christians have nothing,"" and the Christians say, ""The Jews have nothing,"" while they recite the Scripture. Thus say those who do not know like their statement. So God will judge between them on the Day of Resurrection concerning that over which they used to differ."
2:114-115	And who is more unjust than he who prevents the name of Allah from being mentioned in the mosques of Allah and strives toward their destruction? It is not for them to enter them except in fear. For them in this world is disgrace, and for them in the Hereafter is a great punishment. And to Allah belong the East and the West, so wherever you turn, there is the Face of Allah. Indeed, Allah is All-Encompassing and Knowing.
2:116-119	"And they say, ""God has taken a son."" Glory be to Him! Rather, to Him belongs whatever is in the heavens and the earth. All are obedient to Him. Originator of the heavens and the earth. And when He decrees a matter, He only says to it, ""Be,"" and it is. And those who do not know say, ""Why does God not speak to us or a sign not come to us?"" Thus said those before them the like of their statement. Their hearts are alike. We have certainly made clear the verses for a people who are certain [in faith]. Indeed, We have sent you, [O Muhammad], with the truth as a bringer of good tidings and a warner. And do not ask about the companions of Hellfire."
2:120-121	"And never will the Jews or the Christians be pleased with you until you follow their religion. Say, ""Indeed, the guidance of Allah is the [only] guidance."" And if you were to follow their desires after what has come to you of knowledge, you would have against Allah neither protector nor helper. Those to whom We have given the Scripture recite it with its true recital - those believe in it. But whoever disbelieves in it - those are the losers."
2:122-123	O Children of Israel, remember My favor which I bestowed upon you and that I preferred you over the worlds. And fear a Day when no soul will avail another soul at all, nor will compensation be accepted from it, nor will intercession benefit it, nor will they be aided.
2:124-129	"And when his Lord tested Abraham with certain commands, and he fulfilled them, He said, ""Indeed, I will make you a leader for mankind."" He said, ""And of my descendants?"" He said, ""My covenant does not include the wrongdoers."" And when We made the House a resort for mankind and a place of safety. And take, [O Muhammad], the standing place of Abraham as a place of prayer. And We charged Abraham and Ishmael, ""Purify My House for those who perform Tawaf, and those who stay there, and those who bow and prostrate."" And when Abraham said, ""My Lord, make this a secure city and provide its people with fruits - whoever of them believes in Allah and the Last Day."" He said, ""And whoever disbelieves - I will grant him enjoyment for a little; then I will force him to the punishment of the Fire, and wretched is the destination."" And when Abraham and Ishmael were raising the foundations of the House, ""Our Lord, accept from us. Indeed, You are the Hearing, the Knowing. Our Lord, and make us Muslims [in submission] to You and from our descendants a nation Muslims [in submission] to You. And show us our rites and accept our repentance. Indeed, You are the Accepting of repentance, the Merciful."" Our Lord, and raise among them a messenger from themselves who will recite to them Your verses and teach them the Book and wisdom and purify them. Indeed, You are the Exalted in Might, the Wise."""
2:130-134	"And who would abandon the religion of Abraham except one who makes a fool of himself? And We had chosen him in this world, and indeed, in the Hereafter, he will be among the righteous. When his Lord said to him, ""Submit,"" he said, ""I have submitted to the Lord of the worlds."" And Abraham enjoined this upon his sons and [so did] Jacob, ""O my sons, indeed Allah has chosen for you this religion, so do not die except as Muslims."" Or were you witnesses when death approached Jacob, when he said to his sons, ""What will you worship after me?"" They said, ""We will worship your God and the God of your fathers - Abraham, Ishmael and Isaac - one God; and we are Muslims [in submission] to Him."" That was a people that has passed on. It shall have what it earned, and you shall have what you earn. And you will not be asked about what they used to do."
2:135-138	"And they say, ""Be Jews or Christians [so] you will be guided."" Say, ""Rather, [we] follow the religion of Abraham, inclining toward truth, and he was not of the polytheists."" Say, ""We believe in God and in what was revealed to us and what was revealed to Abraham, Ishmael, Isaac, Jacob, and the Tribes, and in what was given to Moses and Jesus and what was given to the prophets from their Lord. We make no distinction between any of them, and we are Muslims [in submission] to Him."" So if they believe in the same as you believe, then they are rightly guided; but if they turn away, then they are only in dissension. So God will suffice you against them. And He is the Hearing, the Knowing. [The religion of] God - and who is better than God in religion? And we are to Him [in worship]."
2:139-141	"Say, ""Do you dispute with us about Allah while He is our Lord and your Lord? And to us shall be our deeds, and to you shall be your deeds; and we are sincere to Him. Or do you say that Abraham, Ishmael, Isaac, Jacob, and the Tribes were Jews or Christians?"" Say, ""Are you more knowing or Allah?"" And who is more unjust than he who conceals a testimony he has from Allah? And Allah is not unaware of what you do. That was a people which has passed on. It shall have what it earned, and you shall have what you have earned. And you will not be asked about what they used to do."""
2:142-145	"The foolish among the people will say, ""What has turned them away from the qiblah which they used to face?"" Say, ""To Allah belong the East and the West. He guides whom He wills to a straight path."" And thus We have made you a just community that you will be witnesses over the people and the Messenger will be a witness over you. And We did not make the qiblah which you used to face except that We might make evident who follows the Messenger from who turns on his heels. And indeed, it is difficult except for those whom Allah has guided. And Allah would never let your faith go to waste. Indeed, Allah, to the people, is Kind and Merciful. We have certainly seen the turning of your face toward the heaven. So We will surely turn you to a qiblah with which you will be pleased. So turn your face toward al-Masjid al-Haram. And wherever you are, turn your faces toward it. And indeed, those who were given the Scripture know that it is the truth from their Lord. And Allah is not unaware of what they do. And even if you brought to those who were given the Scripture every sign, they would not follow your qiblah, nor will you follow their qiblah, nor will some of them follow the qiblah of others. And if you were to follow their desires after what has come to you of knowledge, indeed, you would then be among the wrongdoers."
2:146-150	Those to whom We have given the Scripture recognize him as they recognize their own sons. But indeed, a party of them conceal the truth while they know. The truth is from your Lord, so never be among the doubters. And to each is a direction toward which he turns, so race toward good. Wherever you may be, Allah will bring you all together. Indeed, Allah is over all things competent. And from wherever you go out, turn your face toward al-Masjid al-Haram. And wherever you are, turn your faces toward it so that people will have no argument against you, except for those who do wrong among them. So do not fear them but fear Me, and I will complete My favor upon you that you may be guided.
2:151-153	Just as We have sent among you a Messenger from among you who recites to you Our verses and purifies you and teaches you the Book and wisdom and teaches you that which you did not know. So remember Me; I will remember you. And be grateful to Me and do not deny Me. O you who have believed, seek help through patience and prayer. Indeed, Allah is with the patient.
2:154-157	"And do not say of those who are killed in the way of Allah, ""They are dead."" Rather, they are alive, but you perceive [it] not. And We will surely test you with something of fear and hunger and a loss of wealth and lives and fruits, but give good tidings to the patient - Who, when disaster strikes them, say, ""Indeed we belong to Allah, and indeed to Him we will return."" Those are the ones upon whom are blessings from their Lord and mercy. And it is those who are the [rightly] guided."
2:158-158	Indeed, As-Safa and Al-Marwah are among the symbols of Allah. So whoever makes Hajj to the House or performs Umrah - there is no blame upon him for walking between them. And whoever volunteers good - then indeed, Allah is appreciative and Knowing.
2:159-162	Indeed, those who conceal what We sent down of clear proofs and guidance after We made it clear for the people in the Scripture - those are cursed by Allah and cursed by those who curse. Except for those who repent, amend, and declare [the truth]. For those, I will turn in forgiveness, and I am the Accepter of repentance, the Most Merciful. Indeed, those who disbelieve and die while they are disbelievers - upon them is the curse of Allah and of the angels and of mankind, all together. They will abide therein eternally. Their punishment will not be lightened for them, nor will they be reprieved.
2:163-164	And your God is one God; there is no god but He - the Most Gracious, the Most Merciful. Indeed, in the creation of the heavens and the earth and the alternation of the night and the day and the [great] ships which sail through the sea with that which benefits people and what God sends down from the sky of water, giving life thereby to the earth after its lifelessness and dispersing therein every [kind of] moving creature and [His] directing of the winds and the clouds controlled between the heaven and the earth are signs for a people who reason.
2:165-167	"And among mankind are those who take for themselves rivals to Allah, loving them as they love Allah. But those who believe are stronger in love for Allah. And if only those who did wrong would see when they see the punishment that all power belongs to Allah and that Allah is severe in punishment. When those who followed disown those who followed, and they see the punishment, and all ties are severed between them. And those who followed say, ""If only we could have another turn, we could disown them as they disowned us."" Thus will Allah show them their deeds as regrets for them, and they will not emerge from the Fire."
2:168-169	O mankind, eat from whatever is on the earth [that is] lawful and good and do not follow the footsteps of Satan. Indeed, he is to you a clear enemy. He only commands you to evil and immorality and to say about Allah that which you do not know.
2:170-171	"And when it is said to them, ""Follow what Allah has revealed,"" they say, ""Rather, we will follow that which we found our fathers doing."" Even though their fathers did not understand anything, nor were they guided? And the parable of those who disbelieve is like that of one who shouts to that which hears nothing except calls and cries. Deaf, dumb, and blind - so they do not use reason."
2:172-173	O you who have believed, eat from the good things which We have provided for you and be grateful to Allah if it is Him that you worship. He has only forbidden you dead animals, blood, the flesh of swine, and that which has been dedicated to other than Allah. But whoever is forced [by necessity], neither desiring [it] nor transgressing [its limits], there is no sin upon him. Indeed, Allah is Forgiving and Merciful.
2:174-176	Indeed, those who conceal what Allah has revealed of the Book and exchange it for a small price - those eat nothing into their bellies except the Fire. And Allah will not speak to them on the Day of Resurrection, nor will He purify them, and they will have a painful punishment. Those are the ones who have purchased error at the price of guidance and punishment at the price of forgiveness. So how patient they are toward the Fire! That is because Allah has sent down the Book in truth. And indeed, those who differ over the Book are in extreme dissension.
2:177-177	Righteousness is not that you turn your faces toward the east or the west, but righteous is he who believes in Allah and the Last Day and the angels and the Book and the prophets and gives wealth, in spite of love for Him, to relatives and orphans and the needy and the traveler and those who ask [for help] and for the freeing of slaves and establishes prayer and gives zakah and fulfills their covenant when they have made a covenant and is patient in poverty and hardship and during battle. Those are the ones who are true, and those are the righteous.
2:178-179	O you who have believed, prescribed for you is legal retribution for those murdered - the free for the free, the slave for the slave, the female for the female. But whoever pardons anything from his brother, there should be a reasonable follow-up and payment to him with good conduct. That is an alleviation from your Lord and a mercy. But whoever transgresses after that will have a painful punishment. And there is life for you in legal retribution, O you of understanding, that you may become righteous.
2:180-182	It is prescribed for you, when death approaches any of you if he leaves goods, to make a bequest to parents and relatives according to what is acceptable - a duty upon the righteous. But whoever alters it after he has heard it - then the sin is only upon those who have altered it. Indeed, Allah is Hearing and Knowing. But whoever fears injustice or sin on the part of a testator and brings about reconciliation between them - there is no sin upon him. Indeed, Allah is Forgiving and Merciful.
2:183-186	O you who have believed, decreed upon you is fasting as it was decreed upon those before you that you may become righteous. [Fasting] for a specified number of days. But whoever among you is ill or on a journey - then an equal number of other days. And for those who can do it (with difficulty) - a ransom [is] the feeding of a poor person. But whoever volunteers good - it is better for him. And that you fast is better for you, if you only knew. The month of Ramadan is that in which was revealed the Qur’an, a guidance for mankind and clear proofs of guidance and criterion. So whoever sights the month - let him fast it. And whoever is ill or on a journey - then an equal number of other days. Allah intends for you ease and does not intend for you hardship and [that] you should complete the number and glorify Allah for having guided you; and perhaps you will be grateful. And when My servants ask you concerning Me - indeed I am near. I respond to the invocation of the supplicant when he calls upon Me. So let them respond to Me [by obedience] and believe in Me that they may be [rightly] guided.
2:187-187	Lawful to you on the night of the fast is the approach to your wives. They are your clothing and you are their clothing. Allah knows that you were deceiving yourselves, so He has turned to you in forgiveness and pardoned you. So now have intercourse with them and seek what Allah has ordained for you. And eat and drink until the white thread of dawn becomes distinct to you from the black thread [of night]. Then complete the fast until the nightfall. And do not have intercourse with them while you are staying for worship in the mosques. These are the limits set by Allah, so do not approach them. Thus does Allah make clear His verses to the people that they may fear Allah.
2:188-188	And do not consume one another's wealth unjustly or send it [in bribery] to the rulers in order to consume a portion of the wealth of the people in sin while you know.
2:189-189	They ask you about the new moons. Say, “They are measurements of time for the people and for Hajj. Righteousness is not that you enter houses from their backs, but righteousness is of him who fears God. And enter houses from their doors and fear God that you may be successful.”
2:190-194	And fight in the way of Allah those who fight you, but do not transgress. Indeed. Allah does not like transgressors. And kill them wherever you overtake them and expel them from where they have expelled you, and persecution is worse than killing. And do not fight them at al-Masjid al-Haram until they fight you therein. But if they fight you, then kill them. Such is the recompense of disbelievers. But if they desist, then indeed, Allah is Forgiving and Merciful. And fight them until there is no more persecution and religion is for Allah alone. But if they desist, then there is no aggression except against the wrongdoers. The sacred month is for the sacred month, and [there is] retribution for [all] sacred things. So whoever transgresses against you, transgress against him in proportion to his transgression against you. And fear Allah and know that Allah is with the righteous.
2:195-195	And spend in the cause of Allah and do not throw [yourselves] with your [own] hands into destruction [by refraining]. And do good; indeed, Allah loves the doers of good.
2:196-203	"And complete the Hajj and Umrah for Allah. But if you are prevented, then [sacrifice] whatever is feasible of sacrificial animals. And do not shave your heads until the sacrificial animals reach their destination. But whoever among you is ill or has an ailment of the head [must offer] a ransom of fasting or charity or sacrifice. But when you are secure, whoever performs the Umrah during the Hajj [must perform it], then whatever is feasible of sacrificial animals. But whoever cannot find [any] [obligatory], then a fast of three days during the Hajj and seven when you have returned. That is ten complete. That is for those whose families are not present at al-Masjid al-Haram. And fear Allah and know that Allah is severe in penalty. The Hajj is [during] well-known months. So whoever has made Hajj obligatory upon himself therein, there is no sexual relations nor disobedience nor disputing during Hajj. And whatever good you do - Allah knows it. And take provisions, but indeed, the best provision is fear of Allah. And fear Allah, O you of understanding. There is no blame upon you for seeking bounty from your Lord. So when you depart from Arafat, remember Allah at al-Mash'ar al-Haram and remember Him as He has guided you, although you were before that among those who went astray. Then depart from where the people depart and ask forgiveness of Allah. Indeed, Allah is Forgiving and Merciful. So when you have completed your rites, remember Allah as you remember your fathers or with a greater remembrance. Among the people is he who says, ""Our Lord, give us in this world,"" but he will have no share in the Hereafter. And among them is he who says, ""Our Lord, give us in this world [that which is] good and in the Hereafter [that which is] good and protect us from the punishment of the Fire."" Those will have a share of what they have earned, and Allah is swift in account. And remember Allah during the appointed days. And whoever hastens [to do so] in two days - there is no sin upon him, and whoever delays - there is no sin upon him - for him who fears Allah. And fear Allah and know that to Him you will be gathered."
2:204-207	"Among the people is he whose speech pleases you in worldly life, and he calls Allah to witness as to what is in his heart, yet he is the most hostile of adversaries. And when he turns away, he strives throughout the land to cause corruption therein and destroy crops and animals. And Allah does not like corruption. And when it is said to him, ""Fear Allah,"" pride in his sin takes hold of him. Sufficient for him is Hell, and wretched is the resting place. And among the people is he who sells himself, seeking the pleasure of Allah. And Allah is Kind to His servants."
2:208-210	O you who have believed, enter into Islam completely and do not follow the footsteps of Satan. Indeed, he is to you a clear enemy. But if you slip after the clear proofs have come to you, then know that Allah is Exalted in Might and Wise. Do they await anything but that Allah should come to them in canopies of clouds and the angels and the matter has been decided? And to Allah are all matters returned.
2:211-212	Ask the Children of Israel how many clear signs We gave them. And whoever alters the favor of Allah after it has come to him - then indeed, Allah is severe in penalty. The life of this world has been made attractive to those who disbelieve, and they ridicule those who believe. But those who fear Allah will be above them on the Day of Resurrection. And Allah provides for whom He wills without account.
