m-0795	"And when hardship and affliction befall the people, they call upon their Lord sincerely to remove the affliction from them. But when He has mercy on them and removes their affliction, at once a party of them return to polytheism again and worship other than Him along with Allah.

So enjoy, O polytheists, the ease and abundance in this world. And you will soon know what torment and punishment you will receive.

Or have We sent down upon these polytheists a clear proof and a decisive Book that speaks of the truth of their polytheism and their disbelief in Allah and His signs?

And when We let the people taste a blessing from Us of health, well-being and ease, they rejoice in that with a joy of arrogance and evil, not a joy of gratitude. But if illness, poverty, fear and distress befall them because of their sins and transgressions, at once they despair of that being removed. This is the nature of most people in times of ease and hardship.

Do they not know that Allah expands provision for whom He wills as a test whether he will be grateful or ungrateful, and He restricts it for whom He wills as a test whether he will be patient or impatient? Indeed in that is expansion. And the restriction is for signs for a people who believe in God and know the wisdom and mercy of God."
m-0796	So, O believer, give your relative his due right of kinship, charity, and other righteous deeds, and give to the poor and needy who have lost their way, zakat and charity. This giving is better for those who desire the pleasure of Allah by their deeds, and those who do these deeds and other good deeds, they are the ones who will win the reward of Allah and will be saved from His punishment. And whatever you give in loans with the intention of usury and seeking an increase in that loan so that it will increase and grow in the wealth of people, it will not increase with Allah, but rather He will wipe it out and nullify it. And whatever you give in zakat and charity to those who are deserving, seeking the pleasure of Allah and seeking His reward, this is what Allah will accept and multiply for you many times over. Allah alone is the One Who created you, O people, then provided for you in this life, then He will cause you to die at the end of your appointed time, then He will raise you from the graves alive for the reckoning and recompense. Is there among your partners any who do any of that? Allah is far removed and sanctified from the association of these polytheists with Him. Corruption has appeared on land and sea, such as drought, lack of rain, and many diseases and epidemics, and this is due to the sins that people commit in order to be afflicted with them. By punishing some of the deeds they did in this world so that they repent to God Almighty and turn away from sins, so that their conditions improve and their affairs become straight.
m-0797	"Say, O Messenger, to those who deny what you have brought: Travel throughout the earth, reflecting and pondering, and see how was the end of the previous nations who denied, such as the people of Noah, Aad, and Thamud. You will find their end was the worst of ends and their final destination was the worst of destinations. Most of them were polytheists. So, O Messenger, direct your face toward the straight religion, which is Islam, carrying out its commands and avoiding its prohibitions, and hold fast to it before the Day of Resurrection comes. When that day comes, which no one can avert, the creation will be scattered in different groups to see their deeds. Whoever disbelieves, then upon him is the punishment of his disbelief, which is his eternity in the Fire. Whoever believes and does righteous deeds, then for themselves they prepare the dwellings of Paradise because of their adherence to the obedience of their Lord. 

That Allah may reward those who believed in Allah and His Messenger and did righteous deeds out of His bounty and kindness. Indeed, He does not love the disbelievers, due to His wrath and anger upon them."
m-0798	"And among the signs of Allah that indicate that He is the only true God, with no partner, and that His power is great, is sending the winds before the rain, bringing good tidings by stirring up the clouds, so that souls may be gladdened by that, and that He may let you taste of His mercy by sending down the rain by which the lands and people live, and that ships may sail in the sea by the command and will of Allah, and that you may seek of His bounty through trade and other things. Allah did that so that you may thank Him for His blessings and worship Him alone. And We had already sent before you, O Messenger, messengers to their people, bringing good tidings and warnings, calling them to monotheism and warning them against polytheism. They came to them with miracles and clear proofs, but most of them disbelieved in their Lord. So We took revenge on those among them who had committed evil deeds, so We destroyed them and gave victory to the believers, the followers of the messengers. And thus We will deal with those who deny you if they persist in denying you and do not believe. Allah, glory be to Him, is the One Who sends the winds, and they stir up clouds laden with water, and Allah spreads them in the sky as He wills and makes them into scattered pieces, so you see the rain coming out from between the clouds. Then when Allah drives it to His servants, at once they are They rejoice and rejoice that Allah has directed that to them

Although before the rain fell, they were in despair and hopelessness because of its withholding from them

So look, O observer, with a look of contemplation and reflection at the effects of rain on plants, crops and trees, how Allah revives the earth after its death, so He makes it grow and vegetate. Indeed, He who is able to revive this earth is the One who revives the dead, and He is over all things competent. Nothing is beyond His power

And if We send upon their crops and plants a destructive wind, and they see that their plants have been corrupted by that wind, and become yellow after their greenness, they will remain after seeing it disbelieving in Allah and denying His favors

For you, O Messenger, do not hear one whose heart is dead or whose ear is blocked from hearing the truth, so do not be alarmed or saddened by the lack of faith of these polytheists in you, for they are like the deaf and the dead, they do not hear or feel even if they were present, so how would it be if they were absent from you and turned away

And you, O Messenger, are not a guide for one whom Allah has blinded from the path of guidance. You do not hear a hearing of benefit except for those who believe in Our verses, so they are submissive Obedient to God's command"
m-0799	God Almighty is the One who created you from a weak, despised water, which is the sperm. Then, after the weakness of childhood, He made the strength of manhood. Then, after this strength, He made the weakness of old age and decrepitude. God creates whatever He wills of weakness and strength, and He is the All-Knowing of His creation, Able to do all things.
m-0800	"And on the Day of Resurrection, when Allah resurrects the creation from their graves, the polytheists will swear that they did not remain in this world except for a short period of time. They lied in their oath as they used to lie in this world and denied the truth that the messengers brought.

And those who were given knowledge and faith in Allah from the angels, the prophets and the believers will say, ""You have remained in what Allah has decreed of what preceded in His knowledge from the day you were created until you were resurrected. This is the Day of Resurrection, but you did not know."" So you denied it in this world and denied it.

On the Day of Resurrection, the excuses they present will not benefit the wrongdoers, nor will they be asked to please Allah Almighty through repentance and obedience. Rather, they will be punished for their misdeeds and transgressions.

And We have already explained to the people in this Qur’an every example in order to establish the proof against them and prove the Oneness of Allah, the Most High. And if you, O Messenger, bring them any proof that proves your truthfulness, those who disbelieve in you will surely say, ""You, O Messenger, and your followers, are nothing but falsifiers in what you bring us of matters.""

And like that seal, Allah seals the hearts of those who do not know the truth of what You bring them, O Messenger, from God, these clear lessons and signs. So be patient, O Messenger, over the harm that befalls you from your people and their denial of you. Indeed, what God has promised you of victory, empowerment, and reward is true, without doubt. And do not let those who do not believe in the appointed time and do not believe in the resurrection and the reward provoke you away from your religion."
m-0801	"Did not we previously talk about the disconnected letters at the beginning of Surat Al-Baqarah?

These verses are verses of the Qur’an with the most profound wisdom.

These verses are guidance and mercy for those who do good deeds according to what Allah has revealed in the Qur’an and what His Messenger Muhammad, may Allah bless him and grant him peace, has commanded them to do.

Those who perform the prayer completely at its appointed times and give the obligatory charity to those who are entitled to it, and they are certain of the resurrection and the reward in the Hereafter.

Those who are described by the previous attributes are clear from their Lord and light. And it is those who are the successful in this world and the Hereafter."
m-0802	And among the people is he who buys the amusement of speech, which is everything that distracts from obeying Allah and turns away from His pleasure, in order to mislead people from the path of guidance to the path of desire, and he takes the verses of Allah in mockery. For those is a punishment that will humiliate them and disgrace them. And when the verses of the Qur’an are recited to him, he turns away from obeying Allah and is arrogant, not taking it into consideration, as if he had not heard a thing, as if there was deafness in his ears. And whoever is in this state, give him tidings, O Messenger, of a painful, grievous punishment in the Fire on the Day of Resurrection. Indeed, those who have believed in Allah and His Messenger and done righteous deeds which they were commanded - for them is eternal bliss in the Gardens. And their life in those Gardens is an eternal life that will not cease or disappear. Allah has promised them that with a true promise, and He, glory be to Him, does not fail in His promise. And He is the Exalted in Might in His command, the Wise in His management.
m-0803	God created the heavens and raised them without pillars as you see them, and He cast into the earth firm mountains so that it would not shake and move and spoil your life, and He spread on the earth various kinds of animals, and We sent down from the clouds rain, and We caused to grow thereby from the earth every beautiful, beneficial, and beautiful pair. All that you see is God’s creation, so show me, O polytheists, what your gods that you worship besides God have created. Rather, the polytheists are in clear error from the truth and righteousness.
m-0804	And We gave to a righteous servant of Ours, Luqman, wisdom, which is understanding of religion, soundness of mind, and correctness of speech. And We said to him, “Be grateful to Allah for His favors upon you. And whoever is grateful to his Lord, then the benefit of that will return to him. And whoever denies His favors, then indeed, Allah is free from need of his gratitude, and has no need of it. To Him is praise and thanks in every situation.” And remember, O Messenger, the advice of Luqman to his son when he said to him, admonishing him, “O my son, do not associate partners with Allah, lest you wrong yourself. Indeed, association is the greatest and most heinous of major sins.”
m-0805	And We have commanded man to be dutiful to his parents and to be kind to them. His mother bore him, weak and weak, and carried him and weaned him from breastfeeding within a period of two years. And We said to him, “Be grateful to God, then be grateful to your parents. To Me is the return, so I will reward each according to what he deserves.” And if your parents, O believing son, strive to make you associate others with Me in your worship of Me, of which you have no knowledge, or command you to commit a sin from the sins of God, do not obey them, because there is no obedience to a creature in disobedience to the Creator. And accompany them in this world in what is appropriate in that in which there is no sin. And follow, O believing son, the path of one who repents from his sin and returns to Me and believes in My Messenger Muhammad, may God bless him and grant him peace. Then to Me is your return, and I will inform you of what you used to do in this world, and I will reward each worker for his work.
m-0806	O my son, know that if a bad or good deed is the size of a mustard seed, which is extremely small in the interior of a mountain, or in any place in the heavens or on the earth, then Allah will bring it on the Day of Resurrection and hold you accountable for it. Indeed, Allah is Kind to His servants and is All-Knowing of their deeds. O my son, perform the prayer completely with its pillars, conditions, and obligations. Enjoin what is right and forbid what is wrong with kindness, gentleness, and wisdom according to your ability. Bear whatever harm befalls you in return for enjoining what is right and forbidding what is wrong. Know that these commandments are among the things that Allah has commanded us to be keen on. Do not turn your face away from people when you speak to them or they speak to you, showing contempt for them and showing arrogance towards them. Do not walk on the earth among people arrogantly and haughtily. Indeed, Allah does not love anyone who is arrogant and boastful about himself, his appearance, and his speech. Be humble in your walk and lower your voice, do not raise it. Indeed, the ugliest and most hated of voices is the voice of donkeys, which are known for their dullness and loud voices.
m-0807	Have you not seen, O people, that Allah has subjected to you whatever is in the heavens of the sun, the moon, the clouds, and other things, and whatever is on the earth of animals, trees, water, and other things that are innumerable, and has encompassed you with His blessings, apparent in the bodies and limbs, and hidden in the minds and hearts, and what He has stored up for you of things that you do not know? And among the people is he who disputes the oneness of Allah and the sincerity of worship to Him without proof, explanation, or a clear book that explains the truth of his claim. And when it is said to these disputers about the oneness of Allah and the singling out of worship for Him alone, follow what Allah has revealed to His Prophet Muhammad, may Allah bless him and grant him peace, they say, “Rather, we follow what our fathers were upon of polytheism and the worship of idols.” Would they do that even if Satan were inviting them, by making their evil deeds and disbelief in Allah seem attractive to them, to the torment of the blazing Fire? Whoever sincerely worships Allah and intends his Lord, the Most High, and is good in his words and perfects his actions, has taken the most reliable path leading to the pleasure of Allah and His Paradise, and to Allah alone all matters return, so He rewards the doer of good for his good and the wrongdoer for his wrongdoing. And whoever disbelieves, do not grieve over him. O Messenger, do not grieve because you have fulfilled your duty of calling and conveying the message. To Us is their return and their destination on the Day of Resurrection. We will inform them of their evil deeds that they did in this world, then We will reward them for them. Indeed, Allah is All-Knowing of what their hearts conceal of disbelief in Allah and preference for obeying Satan. We will let them enjoy this fleeting world for a short time, then on the Day of Resurrection We will force them and drive them to a terrible punishment, which is the punishment of Hell. And if you ask, O Messenger, these polytheists who created the heavens and the earth, they will surely say, “Allah.” When they say that, then say to them, “Praise be to Allah, who has shown you the proof from yourselves.” Rather, most of these polytheists do not look or ponder who is to whom praise and thanks are due, so they have associated others with Him. To Allah belongs everything in the heavens and the earth, in ownership and in servants, in creation and in estimation. No one deserves worship except Him. Indeed, Allah is independent of His creation. To Him be praise and thanks in every situation.
m-0808	And if all the trees of the earth were to be sharpened as pens, and the sea were to be their ink, and were to be replenished with seven more seas, and the words of God were written with those pens and that ink, those pens would be broken, and that ink would be used up, but the perfect words of God, which no one can comprehend, would not be used up. Indeed, God is Mighty in His vengeance against those who associate others with Him, Wise in the management of His creation. And in the verse is proof of the attribute of speech for God Almighty in reality, as befits His majesty and perfection. Glory be to Him. He did not create you, O people, nor resurrect you on the Day of Resurrection in ease and simplicity except as He created a single soul and resurrected it. Indeed, God is Hearing of your words, Seeing of your deeds, and He will reward you for them.
m-0809	Have you not seen that Allah takes from the hours of the night and lengthens the day and shortens the night, and He takes from the hours of the day and lengthens the night and shortens the day? And He has subjected to you the sun and the moon, each running in its orbit for a known and specified term, and that Allah is aware of all the deeds of creation, whether good or evil, nothing of them is hidden from Him. All of this is from My great power, so that you may know and acknowledge that Allah is the Truth in His Essence, His attributes and His actions, and that what they call upon besides Him is falsehood, and that Allah is the Most High in His Essence, His power and His might above all His creation, the Great over all things, and everything other than Him is subject to Him, so He alone is worthy of being worshipped, without anyone else. Have you not seen, O observer, that ships sail in the sea by the command of Allah, as a blessing from Him to His creation, so that He may show you from His lessons and His proofs against you, by which you may take heed. Indeed, in the sailing of ships in the sea are signs for everyone who is patient about the prohibitions of Allah and grateful for His blessings. And when the polytheists board ships and the waves around them rise up like clouds and mountains, fear and panic from drowning overtake them, so they turn to Allah and sincerely call upon Him in their supplication. But when He delivers them to the land, some of them are intermediate and do not stand. I thank God in a perfect way, and among them is a disbeliever in God’s blessings and denies them. And none disbelieves in Our signs and proofs that indicate the perfection of Our power and Our Oneness except every traitor who breaks the covenant and denies God’s blessings upon him.
m-0810	O people, fear your Lord and obey Him by complying with His commands and avoiding His prohibitions. Beware of the Day of Resurrection when no father will avail his son, nor will a son avail his father at all. Indeed, the promise of Allah is truth, there is no doubt about it. So do not be deceived by the life of this world and its adornments, lest you forget the Hereafter. And do not be deceived by Allah by a deceiver from among the devils of jinn and mankind. Indeed, Allah alone, and no one else, knows when the Hour will come. It is He who sends down rain from the clouds. No one else has power over that. He knows what is in the wombs of females, and He knows what every soul will earn tomorrow. No soul knows in what land it will die. Rather, Allah is the One who is the Special One with knowledge of all of that. Indeed, Allah is All-Knowing, All-Aware, encompassing the apparent and the hidden. Nothing of it is hidden from Him.
m-0811	"Didn’t we already talk about the disconnected letters at the beginning of Surat Al-Baqarah?

This Qur’an that Muhammad, may God bless him and grant him peace, brought, there is no doubt that it was sent down from God, the Lord of all creation.

Indeed, do the polytheists say that Muhammad, may God bless him and grant him peace, fabricated the Qur’an? They lie. Rather, it is the established truth sent down to you, O Messenger, from your Lord, that you may warn thereby people to whom no warner came before you, that they may be guided and recognize the truth, believe in it, give it priority, and believe in you."
m-0812	Allah is He who created the heavens and the earth and what is between them in six days for a wisdom that He knows, and He is able to create them with a word, “Be,” and they are. Then He rose up, glory be to Him, that is, He ascended and rose above His throne in a manner befitting His majesty, not likening it to the creation of His creatures. You, O people, have no guardian to oversee your affairs or intercessor to intercede for you with Allah so that you may be saved from His punishment. Will you not learn a lesson and reflect, O people? So single out Allah with divinity and devote worship to Him. Allah, the Most High, manages the affairs of the creatures from the heavens to the earth, then that matter and management ascends to Allah in a day the measure of which is a thousand years of the days of this world that you count. That is the Creator who manages the affairs of the worlds. He knows everything that is hidden from sight, of what the hearts conceal and the souls conceal, and He knows what the eyes see. He is the Strong, the Manifest, who cannot be overcome. He is the Merciful to His believing servants. Allah is He who perfected the creation of everything and began the creation of man, who is Adam, peace be upon him, from clay. Then He made the offspring of Adam reproduce from a weak, delicate, insignificant drop. Then He completed the creation of man and perfected him and made him good. He created him and breathed into him of His spirit by sending the angel to him to breathe the spirit into him, and He gave you, O people, the blessing of hearing and sight by which you distinguish between sounds, colors, entities, and persons, and the blessing of reason by which you distinguish between good and evil, beneficial and harmful. Little do you thank your Lord for what He has bestowed upon you.
m-0813	The polytheists who deny the resurrection say, “When our flesh and bones have become dust in the earth, will a new creation be raised up?” They reject this, not seeking to reach the truth. Rather, it is injustice and stubbornness on their part, because they are disbelievers in meeting their Lord on the Day of Resurrection. Say, O Messenger, to these polytheists, “The Angel of Death who is assigned to you will take your souls when your appointed times have come to an end, and you will not be delayed for a single moment. Then you will be returned to your Lord, and He will reward you for all your deeds, if good, then good, and if evil, then evil.” And if you could but see, O you who are being addressed, when the criminals who denied the resurrection lower their heads before their Lord out of shame and disgrace, saying, “Our Lord, we have seen our ugliness and heard from You the confirmation of what Your messengers used to command us in this world, and we have repented to You, so return us to this world so that we may work in it in Your obedience. Indeed, we have now become certain of what we used to deny in this world, of Your Oneness and that You will resurrect those in the graves.” And if you could see, O you who are addressing, all of that, you would see a great matter and a grave matter. And if We had willed, We could have given these people The polytheists are guided and guided to faith, but the word from Me is true and obligatory, and I will fill Hell with people of disbelief and sins from among the jinn and all mankind, because they chose misguidance over guidance. It will be said to these polytheists when they enter Hell, “Taste the punishment because of your heedlessness of the Hereafter and your immersion in the pleasures of this world. Indeed, We have left you today in torment, and taste the torment of Hell that will not cease because of what you did in this world of disbelief in God and sins against Him.”
m-0814	Only those who believe in the verses of the Qur’an and act upon them are those who, when they are admonished by them or they are recited to them, prostrate themselves before their Lord in humility and obedience, and glorify Allah in their prostration with His praise, and they are not too proud to prostrate themselves before Him and to worship Him alone, with no partner or associate. The sides of those who believe in the verses of Allah rise from their beds of sleep, praying to their Lord in the night prayer, calling upon their Lord out of fear of punishment and hope for reward, and from what We have provided them they spend in the obedience of Allah and in His cause. No soul knows what Allah has stored for these believers that will delight the eye and open the chest as a reward for their righteous deeds.
m-0815	"Is he who was obedient to Allah and His Messenger, believing in His promise and His threat, like he who disbelieved in Allah and His Messengers and denied the Last Day? They are not equal in the sight of Allah.

As for those who believed in Allah and did what they were commanded, their reward is gardens to which they will take refuge and dwell in their delights, as a hospitality for them, as a reward for what they used to do in this world in obedience to Him.

As for those who disobeyed Allah and committed sins, their abode is Hell. Whenever they want to leave it, they will be returned to it and it will be said to them, as a rebuke and a rebuke, “Taste the punishment of the Fire which you used to deny in this world.”

And We will surely make these wicked and disbelieving people taste the lesser punishment of trials, tribulations and calamities in this world before the greater punishment on the Day of Resurrection, when they will be tormented in the fire of Hell, perhaps they will return and repent from their sins.

And no one is more unjust to himself than he who was admonished by the proofs of Allah, then turned away from all that, so he did not learn from His admonitions, but rather was arrogant about them. Indeed, we are among the criminals who turned away from the signs of Allah and His proofs and did not benefit. It has avengers"
m-0816	"And We gave Moses the Torah just as We gave you, O Messenger, the Qur’an, so do not be in doubt about meeting Moses on the Night of the Isra’ and Mi’raj. And We made the Torah a guidance for the Children of Israel, calling them to the truth and to a straight path. And We made from the Children of Israel guides and callers to goodness, whom people would follow and call them to monotheism and worship of Allah alone and obey Him. They only attained this high degree when they were patient with Allah’s commands and abandoned His prohibitions and called to Him and endured harm in His path and were certain of Allah’s signs and proofs. Indeed, your Lord, O Messenger, will judge between the believers and the disbelievers from the Children of Israel and others on the Day of Resurrection with justice in matters of religion in which they differed. He will reward every person according to his deeds by admitting the people of Paradise to Paradise and the people of Hell to Hell. Has it not become clear to these disbelievers in the Messenger how many nations We destroyed before them, walking in their dwellings and seeing them with their own eyes, like the people of Hud, Salih, and Lot? Indeed in that are signs and admonitions by which the truth of the messengers that came to them is proven and the falsehood of what they are upon of polytheism. Will these disbelievers not hear of the messengers? God’s sermons and arguments, so that they may benefit from them
Have not those who deny the resurrection after death seen that We drive the water to the dry, rough land in which there is no vegetation, and We produce thereby crops of varying colors from which their livestock eat and their bodies are nourished, and they live by it? Will they not see these blessings with their own eyes and know that God, who did this, is able to revive the dead and raise them from their graves?"
m-0817	These polytheists hasten the punishment of Allah, saying, “When will this judgment be that will decide between us and you, that we will be punished, according to your claim, if you are truthful in your claim?” Say to them, O Messenger, “On the Day of Judgment, on which your punishment will befall you and you will see death, the faith of the disbelievers will not benefit them, nor will they be delayed for repentance and review.” So, O Messenger, turn away from these polytheists and do not care about their denial, and await what Allah will do with them. They are waiting and lying in wait for you to cause evil. So Allah will disgrace them and humiliate them and give you victory over them. And He has done so, and to Him is praise and thanks.
m-0818	O Prophet, continue to fear Allah by acting according to His commands and avoiding His prohibitions. Let the believers follow your example, for they are more in need of that than you. Do not obey the disbelievers and the hypocrites. Indeed, Allah is All-Knowing of all things, Wise in His creation, command, and management. And follow what is revealed to you from your Lord of the Qur’an and the Sunnah. Indeed, Allah is aware of everything you do and will reward you for it. Nothing of that is hidden from Him. And rely on your Lord and entrust all your affairs to Him. He is sufficient for you as a protector for those who trust in Him and turn to Him.
m-0819	Allah has not made for any human being two hearts in his chest, nor has He made your wives whom you declare to be sacred like your mothers. Zihar is when a man says to his wife, “You are to me like the back of my mother.” This was a divorce in the days of ignorance, so Allah made it clear that a wife does not become a mother in any case. Allah did not make adopted children sons in the Sharia, rather Zihar and adoption have no reality in terms of eternal prohibition, so the wife from whom Zihar is declared is not like the mother in terms of sanctity. Lineage is not established by adoption from a person saying to an adopted son, “This is my son.” This is verbal talk that has no reality and is not taken into account. Allah, the Exalted, speaks the truth and shows His servants His path and guides them to the path of righteousness. Attribute your adopted sons to their fathers, that is more just and upright in the sight of Allah. If you do not know their real fathers, then call them by the brotherhood of religion that unites you with them, for they are your brothers in religion and your clients in it. There is no sin upon you for any mistake you made that you did not do intentionally, but Allah will hold you accountable if you did so intentionally. And Allah is Forgiving to those who err, Merciful to those who repent from their sin. The Prophet Muhammad, may God bless him and grant him peace, is closer to the believers than they are to themselves in matters of religion and the world. The sanctity of the wives of the Prophet, may God bless him and grant him peace, over his nation is like the sanctity of their mothers, so it is not permissible to marry the wives of the Messenger, may God bless him and grant him peace, after him. The relatives among the Muslims are more entitled to inherit from each other in the ruling of God and His law than inheritance by faith and migration. In the beginning of Islam, the Muslims inherited from each other by migration and faith without kinship, then that was abrogated by the verse of inheritance, unless you, O Muslims, do to non-heirs a good deed by supporting, righteousness, maintaining ties, doing good, and making a will. This ruling mentioned was decreed and written in the Preserved Tablet, so you must act upon it. The verse states that the Prophet, may God bless him and grant him peace, is more beloved to the servant than his own self, and that complete obedience to him is obligatory. It states that the Mothers of the Believers, his wives, may God bless him and grant him peace, are obligatory, and that whoever insults them has incurred loss.
m-0820	And remember, O Prophet, when We took from the prophets a firm covenant to convey the message, and We took the covenant from you and from Noah and Abraham and Moses and Jesus, the son of Mary - they were the messengers of strong will, according to the well-known. And We took from them a firm covenant to convey the message and to fulfill the trust and to be truthful to one another. God took that covenant from those messengers so that He might question the messengers about what their nations had answered them, so God would reward the believers with Paradise, and He has prepared for the disbelievers on the Day of Resurrection a severe punishment in Hell.
m-0821	"O believers, remember the blessing of Allah Almighty that He bestowed upon you in Medina during the days of the Battle of the Confederates, which is the Battle of the Trench, when the polytheists from outside the city, and the Jews and hypocrites from Medina and its surroundings, gathered against you and surrounded you. Then We sent upon the confederates a violent wind that uprooted their tents and threw away their cooking pots. And We sent angels from the heaven that you did not see, so terror fell into their hearts. And Allah is Seeing of what you do. Nothing of that is hidden from Him.

Remember when they came upon you from above you, from the top of the valley from the east, and from below you, from the bottom of the valley from the west, and when the eyes were staring in intense confusion and astonishment, and the hearts reached the throats from the intensity of terror, and despair overcame the hypocrites, and the sayings increased, and you thought evil thoughts about Allah that He would not support His religion or make His word supreme.

In that difficult situation, the faith of the believers was tested, and the people were tested, and the believer was distinguished from the hypocrite, and they were greatly disturbed with fear and anxiety so that their faith would be clear and their certainty would increase.

And when He says The hypocrites and those in whose hearts there is doubt and they are weak in faith, what Allah and His Messenger have promised us of victory and empowerment is nothing but falsehood and delusion, so do not believe it.

And remember, O Prophet, the statement of a group of hypocrites calling to the believers from the people of Medina, “O people of Yathrib,” which is the old name for Medina, you will not stay in a losing battle, so return to your homes inside the city. And another group of hypocrites asked permission from the Messenger of Allah, may Allah bless him and grant him peace, to return to their homes, claiming that they were not fortified and they feared for them, but the truth is that they were not like that, and their only intention by that was to flee from the fighting.

If the army of the parties had entered Medina from its sides and then these hypocrites were asked about associating partners with Allah and turning away from Islam, they would have responded to that immediately, and they would not have delayed from associating partners with Allah except a little.

And these hypocrites had made a covenant with Allah through His Messenger before the Battle of the Trench that they would not flee if they witnessed the war nor delay if they were called to jihad, but they betrayed their covenant and Allah will hold them accountable for that and will ask them about that covenant, and the covenant of Allah is responsible for it and will be held accountable for it.

Say, O Prophet, to these hypocrites, “No, I will not Fleeing from battle for fear of death or being killed will not benefit you, for that will not delay your appointed time. If you flee, you will not enjoy in this world except for the limited amount of your lifespan, which is a very short time compared to the Hereafter. Say, O Prophet, to them: Who is it that can protect you from God or protect you from His punishment if He intends for you evil or intends for you mercy? Indeed, He is the Giver, the Withholder, the Harmer, the Beneficial. And these hypocrites will not find for themselves besides God any protector to befriend them or any helper to aid them."
m-0822	"Allah knows those who discourage people from jihad in the way of Allah and say to their brothers, ""Come and join us and leave Muhammad and do not witness any fighting with him, for we fear for you that you will perish with his perishing."" And despite their discouragement, they only come to battle rarely, out of hypocrisy, reputation, and fear of scandal. They are stingy with you, O believers, with money, soul, effort, and affection, because of the enmity and hatred in their souls, out of love for life and hatred for death. When the battle is present, they fear perishing, and you see them looking at you, their eyes rolling because their minds are gone, fearing being killed and fleeing from it, like the eyes of someone who is present at death. When the war ends and the terror is gone, they throw sharp, hurtful tongues at you. And you see them, when dividing the spoils, stingy and envious. Those are the ones who did not believe in their hearts, so Allah took away the reward of their deeds, and that is easy for Allah. The hypocrites think that the parties whom Allah defeated in the worst way did not go away, because of the intensity of their fear and cowardice. If the parties returned to Medina, those hypocrites would wish that they had been absent from Medina among the Bedouins. They inquire about your news and ask about your information. If they were among you, they would not have fought with you except a little, due to their great cowardice, humiliation, and weak faith."
m-0823	You, O believers, have had in the sayings, actions and conditions of the Messenger of Allah, may Allah bless him and grant him peace, a good example to follow, so adhere to his Sunnah, for only he who hopes for Allah and the Last Day and frequently remembers Allah, seeks His forgiveness and thanks Him in every situation follows it and follows it. When the believers saw the parties that had gathered around Madinah and surrounded it, they remembered that the time of victory was near, so they said: This is what Allah and His Messenger promised us of trial, tribulation and victory. So Allah fulfilled His promise and His Messenger was truthful in what he gave them. Looking at the parties only increased their faith in Allah, submission to His judgment and obedience to His command. Among the believers are men who fulfilled their covenants with Allah the Most High and were patient in hardship and distress and in times of battle. Among them are those who fulfilled their vows and were martyred in the way of Allah or died in sincerity and loyalty. Among them are those who await one of the two good things: victory or martyrdom. They did not change the covenant of Allah, nor did they break it, nor did they alter it, as the hypocrites did. So Allah may reward the people of truth because of their truthfulness and their trials, and they are the believers, and punish the hypocrites if He wills to punish them. That He does not guide them to sincere repentance before death, so they die in disbelief and deserve Hellfire, or that He forgives them by guiding them to repentance and turning back. Indeed, God is Forgiving of the sins of those who transgress against themselves if they repent, Merciful to them, as He guides them to sincere repentance.
m-0824	Allah returned the parties of disbelief from Medina disappointed, losing and angry, having attained no good in this world or in the Hereafter. Allah sufficed the believers in fighting with the means He had supported them with. Allah is Powerful, He cannot be overcome or subdued, Mighty in His kingdom and authority. Allah brought down the Jews of Banu Qurayzah from their fortresses for their assistance to the parties in fighting the Muslims, and He cast fear into their hearts, so they were defeated. You killed a group of them and took another group captive. Allah gave you, O believers, their land, their dwellings, and their movable property, such as jewelry, weapons, livestock, and immovable property, such as farms, houses, and impregnable fortresses. He gave you inheritance of a land that you had not been able to tread before because of its strength and its pride among its people. Allah is capable of all things, nothing is beyond His power.
m-0825	O Prophet, say to your wives who have gathered around you asking you for more support: If you desire the life of this world and its adornments, then come. I will provide for you something of what I have of this world and part from you without harm or injury. But if you desire the pleasure of Allah and the pleasure of His Messenger and what Allah has prepared for you in the home of the Hereafter, then be patient over what you are doing and obey Allah and His Messenger. Indeed, Allah has prepared for the good-doers among you a great reward. And they have chosen Allah and His Messenger and what Allah has prepared for them in the home of the Hereafter. O wives of the Prophet, whoever among you commits an apparent sin, the punishment will be doubled for her twice. Since their status is high, it is fitting that Allah should make the punishment of the sin committed by them severe, in order to protect their position and the position of the Messenger of Allah (peace and blessings of Allah be upon him). That punishment is easy for Allah. And whoever among you obeys Allah and His Messenger and does what Allah has commanded, We will give her the reward of her work twice as much as the reward of any other woman, and We have prepared for her a noble provision, which is Paradise.
